ID,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weatherconditions,Road_traffic_density,Type_of_vehicle,multiple_deliveries,Time_taken(min)
0xd8e6 ,4.3,26.471617,80.313564,26.541617,80.383564,Cloudy,Low,electric_scooter,0,39
0x32c7 ,4.7,22.722634,75.886959,22.732634,75.896959,Sandstorms,High,electric_scooter,1,13
0xa4a9 ,4.4,11.022169,76.999594,11.132169,77.109594,Cloudy,Medium,scooter,1,38
0xad9a ,5.0,17.440827,78.393391,17.520827,78.473391,Sunny,Medium,motorcycle,1,25
0xa8cf ,4.3,21.186884,72.793616,21.196884,72.803616,Windy,Low,motorcycle,0,22
0x675d ,4.9,21.186438,72.794115,21.216438,72.824115,Stormy,Medium,motorcycle,1,25
0x8c20 ,4.1,12.949934,77.699386,13.029934,77.779386,Stormy,Jam,motorcycle,1,32
0x9605 ,4.7,11.025083,77.015393,11.135083,77.125393,Sunny,Jam,motorcycle,1,37
0xd282 ,4.4,27.160934,78.044095,27.220934,78.104095,Sunny,Jam,motorcycle,1,42
0x129c ,4.7,22.753659,75.903365,22.763659,75.913365,Stormy,Low,scooter,0,17
0x1472 ,4.6,12.906229,77.596791,12.916229,77.606791,Cloudy,Low,motorcycle,1,17
0x176a ,4.5,18.51421,73.838429,18.52421,73.848429,Sandstorms,Low,motorcycle,1,24
0x7594 ,4.7,22.751234,75.88949,22.821234,75.95949,Sandstorms,Medium,motorcycle,1,28
0x97a9 ,4.9,19.1813,72.836191,19.2313,72.886191,Sandstorms,Medium,motorcycle,1,14
0xc67a ,4.1,30.372202,78.077151,30.442202,78.147151,Sandstorms,Medium,motorcycle,1,38
0x153a ,4.6,26.766536,75.837333,26.876536,75.947333,Windy,Jam,motorcycle,0,26
0x91c6 ,4.9,22.751857,75.866699,22.791857,75.906699,Windy,High,motorcycle,1,20
0x3184 ,4.3,23.351058,85.325731,23.391058,85.365731,Sandstorms,Medium,motorcycle,2,37
0x6b5 ,4.7,18.554382,73.798206,18.614382,73.858206,Windy,Medium,motorcycle,1,33
0x92d0 ,4.7,23.369746,85.33982,23.499746,85.46982,Cloudy,Jam,motorcycle,1,43
0x1e5d ,4.5,12.970221,77.645396,13.100221,77.775396,Sunny,Low,motorcycle,0,27
0xaf9a ,4.4,19.1093,72.825451,19.2193,72.935451,Cloudy,Medium,motorcycle,1,37
0xd996 ,4.1,23.232537,77.429845,23.252537,77.449845,Sandstorms,Low,motorcycle,1,21
0x2dda ,4.7,12.323994,76.626167,12.433994,76.736167,Windy,Low,motorcycle,1,22
0x6d90 ,4.8,17.458998,78.500366,17.528998,78.570366,Sunny,Medium,scooter,0,15
0x3d37 ,4.3,17.431477,78.40035,17.491477,78.46035,Cloudy,Jam,scooter,0,32
0xb05b ,4.6,23.369746,85.33982,23.399746,85.36982,Sunny,Medium,electric_scooter,0,14
0xaa3d ,4.8,17.411028,78.329645,17.431028,78.349645,Sandstorms,High,motorcycle,1,18
0x85e0 ,3.8,12.933284,77.615428,13.063284,77.745428,Windy,Jam,motorcycle,2,33
0xa830 ,4.2,19.254567,72.848923,19.384567,72.978923,Cloudy,Jam,motorcycle,1,47
0x9e83 ,5.0,12.323225,76.630028,12.453225,76.760028,Stormy,Jam,scooter,0,20
0x931d ,4.6,26.913483,75.803139,26.923483,75.813139,Cloudy,High,electric_scooter,0,23
0x2877 ,4.9,12.933284,77.615428,13.063284,77.745428,Fog,Medium,motorcycle,1,40
0x7963 ,4.9,12.325461,76.632278,12.385461,76.692278,Cloudy,Jam,scooter,1,21
0x2d87 ,4.6,23.359407,85.325055,23.389407,85.355055,Cloudy,Low,scooter,0,16
0x7bd2 ,4.8,12.352058,76.60665,12.482058,76.73665,Stormy,Low,motorcycle,1,11
0x422c ,4.0,12.970221,77.645396,12.990221,77.665396,Sandstorms,Low,motorcycle,1,27
0x925c ,4.7,17.455894,78.375467,17.505894,78.425467,Windy,Jam,motorcycle,1,17
0xa0b6 ,4.7,22.760072,75.892574,22.830072,75.962574,Sandstorms,Medium,motorcycle,1,30
0x816a ,4.8,17.438263,78.397865,17.448263,78.407865,Cloudy,High,electric_scooter,0,32
0xcae4 ,4.8,10.000706,76.349516,10.070706,76.419516,Stormy,Medium,scooter,1,15
0x9c92 ,4.5,12.939496,77.625999,12.959496,77.645999,Cloudy,Low,motorcycle,1,18
0x35f8 ,4.7,21.157729,72.768726,21.227729,72.838726,Windy,Jam,motorcycle,1,37
0xcad8 ,4.6,26.483042,80.317833,26.593042,80.427833,Stormy,Low,motorcycle,0,21
0x4a8 ,4.7,-11.001852,-76.976268,11.131852,77.106268,Fog,Low,electric_scooter,0,42
0x671c ,4.6,11.008638,76.984311,11.088638,77.064311,Fog,Jam,motorcycle,0,39
0x41a6 ,4.6,21.175975,72.795503,21.215975,72.835503,Cloudy,Medium,scooter,1,19
0xb84e ,4.6,19.065838,72.832658,19.195838,72.962658,Stormy,Jam,electric_scooter,1,28
0x8718 ,4.6,21.15276,72.778059,21.18276,72.808059,Fog,Low,scooter,1,18
0x7921 ,4.7,21.15276,72.778059,21.28276,72.908059,Sunny,Low,scooter,1,24
0xde45 ,5.0,25.457116,81.859682,25.477116,81.879682,Sunny,Low,motorcycle,1,19
0x41aa ,4.5,13.081878,80.248519,13.111878,80.278519,Fog,Medium,motorcycle,1,27
0x1bf8 ,4.9,17.451976,78.385883,17.501976,78.435883,Stormy,Jam,scooter,0,30
0x4e67 ,4.9,11.000762,76.981876,11.060762,77.041876,Sandstorms,Jam,electric_scooter,1,31
0x950e ,4.1,10.96185,76.971082,11.07185,77.081082,Cloudy,Low,motorcycle,3,43
0x2f84 ,4.8,21.17106,72.789292,21.26106,72.879292,Sandstorms,Medium,motorcycle,1,29
0xc820 ,4.0,30.340722,78.060221,30.410722,78.130221,Fog,Jam,electric_scooter,1,42
0x3c90 ,4.8,12.299524,76.64262,12.309524,76.65262,Stormy,Low,scooter,0,16
0x7124 ,4.0,18.554382,73.798206,18.584382,73.828206,Sandstorms,Medium,motorcycle,1,31
0x74dc ,4.7,12.326356,76.619103,12.376356,76.669103,Sunny,Jam,motorcycle,0,13
0x1998 ,4.7,11.003008,76.97544,11.033008,77.00544,Windy,Medium,motorcycle,0,27
0x2e17 ,4.9,13.02978,80.208812,13.08978,80.268812,Stormy,Medium,scooter,1,25
0xd55d ,4.8,30.892978,75.821847,31.022978,75.951847,Sandstorms,Medium,motorcycle,1,35
0x3397 ,4.8,12.326356,76.619103,12.376356,76.669103,Sunny,Low,scooter,1,12
0xde7e ,4.8,15.574828,73.766883,15.594828,73.786883,Windy,Low,scooter,1,28
0xaf89 ,5.0,26.921411,75.793604,26.981411,75.853604,Sandstorms,Medium,scooter,1,29
0xa590 ,4.8,19.003517,72.82765,19.033517,72.85765,Sunny,Low,motorcycle,1,22
0x9474 ,4.7,18.593481,73.785901,18.633481,73.825901,Fog,High,motorcycle,1,30
0x19da ,4.3,22.725835,75.887648,22.855835,76.017648,Windy,Medium,scooter,0,39
0x7949 ,4.6,12.323194,76.630583,12.393194,76.700583,Windy,Jam,scooter,0,22
0x6799 ,4.8,13.026279,80.174568,13.066279,80.214568,Stormy,Medium,motorcycle,0,26
0x25a8 ,4.3,23.353783,85.326967,23.423783,85.396967,Windy,Jam,motorcycle,1,38
0x97d1 ,3.5,18.927584,72.832585,19.007584,72.912585,Windy,Jam,motorcycle,1,33
0x3d31 ,4.9,11.025083,77.015393,11.055083,77.045393,Cloudy,Medium,electric_scooter,1,15
0x8caa ,4.9,18.592718,73.773572,18.612718,73.793572,Windy,Low,scooter,0,26
0x3f3 ,4.7,26.892312,75.806896,26.902313,75.816896,Fog,Low,scooter,0,15
0x91c8 ,4.9,26.921411,75.793604,27.051411,75.923604,Windy,Low,motorcycle,1,23
0x4fa5 ,4.7,12.321214,76.621094,12.391214,76.691094,Fog,Jam,electric_scooter,0,31
0x5108 ,4.7,21.186438,72.794115,21.246438,72.854115,Sunny,Medium,scooter,1,23
0x4096 ,4.8,19.1813,72.836191,19.2213,72.876191,Sunny,Medium,motorcycle,1,27
0x2470 ,4.7,13.02978,80.208812,13.04978,80.228812,Fog,High,scooter,1,25
0x99e4 ,4.0,23.351058,85.325731,23.381058,85.355731,Sandstorms,Jam,motorcycle,1,31
0xad52 ,5.0,18.536562,73.896485,18.556562,73.916485,Fog,High,motorcycle,1,24
0x9583 ,5.0,17.455894,78.375467,17.495894,78.415467,Fog,Medium,motorcycle,1,14
0x1165 ,4.7,18.53408,73.89852,18.61408,73.97852,Sandstorms,Jam,electric_scooter,0,44
0x53c3 ,4.7,19.091458,72.827808,19.171458,72.907808,Windy,Jam,motorcycle,1,26
0xb376 ,4.7,19.091458,72.827808,19.181458,72.917808,Fog,Medium,motorcycle,1,44
0xbc5d ,5.0,21.170096,72.789122,21.220096,72.839122,Stormy,Jam,motorcycle,0,25
0xc47a ,4.9,25.453436,81.833167,25.473436,81.853167,Sandstorms,Low,scooter,0,21
0x8066 ,4.3,19.131141,72.813074,19.19114,72.873074,Stormy,Low,motorcycle,1,27
0xbedd ,5.0,18.592718,73.773572,18.662718,73.843572,Windy,Jam,scooter,1,30
0xd25a ,4.7,19.875016,75.322405,19.925016,75.372405,Sunny,Medium,motorcycle,1,28
0x8cde ,3.7,21.15276,72.778059,21.16276,72.788059,Sunny,High,motorcycle,0,45
0x6cb5 ,4.6,22.695207,75.866059,22.775207,75.946059,Sunny,Jam,electric_scooter,1,30
0xb203 ,4.6,22.32,73.17,22.36,73.21,Fog,High,scooter,0,39
0xb8d1 ,4.9,12.321214,76.621094,12.391214,76.691094,Sandstorms,Jam,motorcycle,0,45
0x88e ,4.9,23.369746,85.33982,23.479746,85.44982,Sunny,Medium,scooter,1,17
0x7689 ,4.0,12.970324,77.645748,13.060324,77.735748,Cloudy,Low,motorcycle,1,39
0xaf8b ,4.7,22.31279,73.170283,22.39279,73.250283,Fog,Medium,motorcycle,1,43
0x645a ,4.9,17.411028,78.329645,17.421028,78.339645,Fog,High,electric_scooter,1,24
0xbbd6 ,4.5,12.284747,76.625861,12.414747,76.755861,Sunny,Jam,motorcycle,1,30
0xd114 ,4.8,22.538999,88.322337,22.568999,88.352337,Sandstorms,Medium,motorcycle,0,28
0x5661 ,4.8,12.934179,77.615797,13.064179,77.745797,Sandstorms,Low,motorcycle,0,18
0x5fb5 ,4.7,19.091458,72.827808,19.121458,72.857808,Sandstorms,Low,scooter,1,29
0xa5da ,5.0,17.433809,78.386744,17.483809,78.436744,Cloudy,Medium,motorcycle,1,26
0x1f91 ,4.6,12.284747,76.625861,12.374747,76.715861,Stormy,Medium,scooter,1,29
0x7d87 ,4.6,19.091458,72.827808,19.111458,72.847808,Cloudy,High,motorcycle,0,26
0x1085 ,4.7,23.374878,85.335739,23.464878,85.425739,Fog,Jam,motorcycle,1,43
0x1665 ,5.0,26.846156,75.8023,26.856156,75.8123,Cloudy,Low,motorcycle,0,23
0xa6b8 ,4.9,22.753659,75.903365,22.773659,75.923365,Sunny,Low,motorcycle,1,27
0x36dd ,4.1,23.374878,85.335739,23.464878,85.425739,Cloudy,Jam,scooter,0,38
0xdce5 ,4.3,25.450377,81.834236,25.500377,81.884236,Stormy,Jam,scooter,1,33
0x3a45 ,5.0,18.554382,73.798206,18.574382,73.818206,Windy,Low,scooter,1,13
0xaff9 ,4.6,17.424114,78.347554,17.514114,78.437554,Stormy,Low,motorcycle,1,23
0x3e53 ,4.8,11.022298,76.998349,11.072298,77.048349,Fog,Low,scooter,1,15
0xddee ,4.7,9.957144,76.296783,10.037144,76.376783,Sunny,Low,scooter,1,25
0x55a9 ,4.6,23.351058,85.325731,23.391058,85.365731,Sandstorms,High,motorcycle,0,18
0x51cb ,4.5,17.433809,78.386744,17.483809,78.436744,Sunny,Jam,motorcycle,0,17
0xc63c ,4.3,27.161694,78.034714,27.181694,78.054714,Sandstorms,Low,motorcycle,0,15
0xdd7d ,4.9,26.469003,80.316344,26.479003,80.326344,Sunny,Low,motorcycle,0,16
0xb0de ,4.9,21.186608,72.794136,21.196608,72.804136,Windy,Low,motorcycle,1,28
0x1978 ,4.9,17.455894,78.375467,17.515894,78.435467,Stormy,Medium,scooter,1,20
0xca57 ,4.8,27.161694,78.034714,27.271694,78.144714,Cloudy,Medium,motorcycle,1,30
0x815b ,5.0,26.902908,75.792934,26.922908,75.812934,Sandstorms,High,motorcycle,1,18
0xb215 ,4.0,13.02978,80.208812,13.07978,80.258812,Fog,Jam,electric_scooter,1,34
0x5e87 ,4.3,12.972161,77.596014,13.042161,77.666014,Windy,Jam,motorcycle,1,34
0x8e74 ,5.0,26.913483,75.803139,26.983483,75.873139,Cloudy,Medium,motorcycle,1,33
0x723e ,4.9,18.593481,73.785901,18.643481,73.835901,Windy,Medium,motorcycle,0,32
0xafa2 ,4.4,12.352058,76.60665,12.482058,76.73665,Fog,Jam,scooter,2,49
0xa8c ,4.7,23.371292,85.327872,23.391292,85.347872,Sunny,Low,motorcycle,0,16
0x70d6 ,4.6,22.310237,73.158921,22.380237,73.228921,Stormy,Low,motorcycle,0,23
0xb904 ,5.0,19.121999,72.908493,19.251999,73.038493,Stormy,Medium,motorcycle,1,30
0x6f66 ,4.7,12.316967,76.603067,12.446967,76.733067,Stormy,Low,scooter,0,18
0x1f20 ,5.0,22.728163,75.884212,22.798163,75.954212,Fog,Low,motorcycle,0,22
0xdab0 ,5.0,9.959778,76.296106,10.089778,76.426106,Fog,Jam,scooter,1,31
0x43aa ,4.7,12.337978,76.616792,12.467978,76.746792,Windy,Medium,scooter,1,30
0xd0f3 ,4.8,19.866969,75.318894,19.906969,75.358894,Cloudy,High,scooter,1,27
0xa1c0 ,4.9,18.533811,73.899315,18.623811,73.989315,Sandstorms,Jam,scooter,0,28
0x843e ,2.9,11.02091,76.940432,11.10091,77.020432,Sunny,Low,scooter,1,43
0x6e5d ,4.0,11.001753,76.986241,11.131753,77.116241,Fog,Jam,motorcycle,2,39
0xde14 ,5.0,26.479108,80.315042,26.489108,80.325042,Sunny,Low,motorcycle,0,13
0xd7d0 ,4.2,30.899992,75.831338,30.969992,75.901338,Sandstorms,Jam,motorcycle,3,54
0xbfda ,4.4,19.878028,75.317475,19.948028,75.387475,Stormy,Jam,motorcycle,1,36
0x47ed ,4.8,22.744648,75.894377,22.774648,75.924377,Cloudy,Jam,motorcycle,1,26
0x9f24 ,4.7,22.744648,75.894377,22.824648,75.974377,Sunny,Medium,motorcycle,0,12
0x78c ,4.8,12.297954,76.665169,12.347954,76.715169,Cloudy,Jam,motorcycle,1,24
0x5f58 ,4.8,22.311844,73.165081,22.381844,73.235081,Windy,Low,motorcycle,1,26
0x7c48 ,4.9,13.054347,80.257221,13.094347,80.297221,Windy,High,motorcycle,1,47
0x2f37 ,4.7,26.892312,75.806896,27.022313,75.936896,Sandstorms,Low,motorcycle,1,23
0x4f0e ,4.5,18.55144,73.804855,18.66144,73.914855,Sandstorms,Medium,scooter,1,18
0x4151 ,4.5,13.058616,80.264151,13.068616,80.274151,Cloudy,Low,motorcycle,1,18
0x898 ,4.7,11.001753,76.986241,11.021753,77.006241,Fog,Low,scooter,0,19
0x9bd1 ,4.9,12.325461,76.632278,12.375461,76.682278,Sunny,Jam,scooter,1,17
0x6a0b ,4.7,21.186438,72.794115,21.226438,72.834115,Stormy,Medium,motorcycle,1,20
0xc16c ,4.3,9.960846,76.293936,10.090846,76.423936,Sandstorms,Medium,electric_scooter,0,38
0xb347 ,5.0,19.1813,72.836191,19.1913,72.846191,Stormy,Low,motorcycle,0,10
0x31e2 ,4.9,12.98041,77.640489,13.06041,77.720489,Sunny,Medium,electric_scooter,1,19
0x1434 ,4.5,17.431668,78.408321,17.511668,78.488321,Sunny,Medium,scooter,1,10
0xd4a5 ,3.9,22.538999,88.322337,22.618999,88.402337,Sandstorms,Jam,motorcycle,0,38
0xbb15 ,4.3,26.911927,75.797282,27.021927,75.907282,Cloudy,Medium,motorcycle,2,38
0xb91e ,4.4,18.593481,73.785901,18.673481,73.865901,Windy,Jam,motorcycle,0,52
0x7ad4 ,4.7,11.02091,76.940432,11.09091,77.010432,Windy,Medium,scooter,1,23
0x1c80 ,4.8,21.186884,72.793616,21.266884,72.873616,Sunny,Medium,motorcycle,1,17
0x133f ,4.5,12.352058,76.60665,12.432058,76.68665,Sandstorms,Low,motorcycle,1,27
0x3c1b ,5.0,19.22384,72.841347,19.27384,72.891347,Sandstorms,Jam,motorcycle,1,31
0x6b61 ,4.5,22.745536,75.893106,22.815536,75.963106,Sunny,Medium,scooter,1,19
0x8424 ,4.2,12.914264,77.6784,12.964264,77.7284,Stormy,Jam,motorcycle,0,31
0xcbe1 ,4.7,9.970717,76.285447,9.980717,76.295447,Stormy,High,motorcycle,0,33
0x56d1 ,4.6,17.430448,78.418213,17.470448,78.458213,Windy,Medium,motorcycle,1,28
0x6d1f ,5.0,11.008638,76.984311,11.058638,77.034311,Sunny,Low,motorcycle,0,17
0x8d02 ,4.6,18.546258,73.904337,18.586258,73.944337,Sunny,Medium,motorcycle,0,19
0x31a3 ,4.6,21.170096,72.789122,21.240096,72.859122,Fog,Jam,motorcycle,0,48
0xc73 ,4.2,21.160437,72.774209,21.250437,72.864209,Fog,Jam,electric_scooter,1,43
0x84ab ,4.4,19.055831,72.833984,19.075831,72.853984,Sandstorms,High,motorcycle,1,44
0x342c ,4.7,11.021278,76.995017,11.151278,77.125017,Sunny,Low,scooter,1,29
0x470a ,4.6,17.41233,78.449654,17.45233,78.489654,Sunny,Medium,motorcycle,0,10
0x423a ,4.9,18.593481,73.785901,18.663481,73.855901,Sunny,Low,motorcycle,0,26
0xbd16 ,4.7,12.304569,76.643622,12.364569,76.703622,Cloudy,Medium,motorcycle,1,26
0x18d4 ,4.7,12.949934,77.699386,13.039934,77.789386,Sandstorms,Jam,electric_scooter,1,23
0x4bfc ,4.3,23.333017,85.3172,23.353017,85.3372,Stormy,High,electric_scooter,1,33
0xbf43 ,4.7,26.463504,80.372929,26.543504,80.452929,Sandstorms,Jam,motorcycle,1,25
0x8eb1 ,4.9,13.045479,80.23311,13.095479,80.28311,Cloudy,Low,scooter,1,14
0xc66c ,4.7,30.892978,75.821847,30.932978,75.861847,Cloudy,High,scooter,1,25
0x6784 ,4.8,12.304569,76.643622,12.324569,76.663622,Stormy,High,motorcycle,1,31
0x4e3b ,4.9,26.902328,75.794257,27.012328,75.904257,Sunny,Medium,motorcycle,2,39
0x393c ,4.8,17.45971,78.368855,17.50971,78.418855,Stormy,Jam,scooter,0,33
0x800d ,4.2,21.160522,72.771477,21.270522,72.881477,Sandstorms,Medium,motorcycle,0,48
0xa4d ,4.7,22.307898,73.167788,22.347898,73.207788,Cloudy,High,scooter,1,24
0xa460 ,4.8,12.337978,76.616792,12.397978,76.676792,Windy,Jam,scooter,1,34
0x2f8d ,4.9,22.31279,73.170283,22.42279,73.280283,Sandstorms,Low,motorcycle,0,17
0xdd77 ,4.9,27.163303,78.057044,27.273303,78.167044,Cloudy,Medium,motorcycle,1,30
0x8fea ,4.7,17.41233,78.449654,17.44233,78.479654,Windy,Medium,scooter,0,29
0x671e ,4.6,12.284747,76.625861,12.314747,76.655861,Fog,Medium,scooter,1,16
0x2068 ,4.9,23.39925,85.390464,23.45925,85.450464,Windy,Jam,motorcycle,1,29
0x10b6 ,4.2,22.32,73.17,22.39,73.24,Windy,Jam,electric_scooter,1,34
0x7fc3 ,4.7,12.323194,76.630583,12.403194,76.710583,Windy,Jam,scooter,1,16
0x232b ,4.7,26.956431,75.776649,27.006431,75.826649,Sandstorms,Jam,motorcycle,2,47
0x6c3f ,4.7,12.311072,76.654878,12.391072,76.734878,Sandstorms,Jam,electric_scooter,0,18
0x771d ,4.9,12.975377,77.696664,13.005377,77.726664,Sandstorms,Medium,electric_scooter,0,24
0xd087 ,4.3,22.577821,88.400581,22.597821,88.420581,Fog,High,motorcycle,1,33
0xa46e ,4.9,17.45971,78.368855,17.46971,78.378855,Cloudy,Low,scooter,0,16
0x5eeb ,4.6,23.374878,85.335739,23.424878,85.385739,Sunny,Jam,electric_scooter,0,21
0x6d84 ,4.6,11.024839,77.007003,11.064839,77.047003,Cloudy,Medium,electric_scooter,0,18
0x38b4 ,4.6,17.438263,78.397865,17.508263,78.467865,Sandstorms,Low,electric_scooter,1,19
0x20a0 ,4.8,26.905287,75.794592,27.035287,75.924592,Stormy,Jam,scooter,1,29
0xb872 ,4.4,22.732225,75.874765,22.762225,75.904765,Fog,Jam,scooter,1,36
0x2de7 ,5.0,21.175975,72.795503,21.235975,72.855503,Sandstorms,Jam,motorcycle,1,31
0x4426 ,4.9,18.593481,73.785901,18.603481,73.795901,Sandstorms,Low,motorcycle,1,25
0x6349 ,4.6,18.530963,73.828972,18.550963,73.848972,Cloudy,Low,motorcycle,0,10
0x21f9 ,4.6,12.337928,76.617889,12.377928,76.657889,Fog,High,electric_scooter,1,33
0xbc43 ,4.9,18.543626,73.905101,18.603626,73.965101,Sandstorms,Jam,motorcycle,0,34
0x1a0c ,4.5,26.913483,75.803139,26.983483,75.873139,Sandstorms,Low,motorcycle,1,13
0x9a52 ,4.9,23.333017,85.3172,23.423017,85.4072,Windy,Medium,scooter,1,27
0x7259 ,4.6,13.045479,80.23311,13.105479,80.29311,Stormy,Medium,scooter,1,33
0xc68f ,4.6,22.5491,88.400467,22.6191,88.470467,Sunny,Medium,motorcycle,0,13
0x4be1 ,4.5,11.022298,76.998349,11.072298,77.048349,Sunny,Medium,scooter,0,14
0xa6cd ,4.2,12.986047,80.218114,13.026047,80.258114,Sandstorms,High,motorcycle,1,32
0x18a3 ,4.9,12.986047,80.218114,12.996047,80.228114,Fog,Low,electric_scooter,1,16
0x1552 ,4.6,18.543626,73.905101,18.603626,73.965101,Sunny,Medium,motorcycle,1,19
0x5e66 ,4.9,19.103249,72.846749,19.143249,72.886749,Windy,High,motorcycle,0,24
0xd79d ,4.8,30.895817,75.813112,30.975817,75.893112,Sunny,Low,motorcycle,0,20
0x50a2 ,4.6,22.311603,73.165012,22.341603,73.195012,Sandstorms,Medium,scooter,1,21
0x361f ,4.6,22.307898,73.167788,22.397898,73.257788,Windy,Low,scooter,1,19
0x4b39 ,4.7,18.592718,73.773572,18.612718,73.793572,Windy,Low,scooter,1,23
0x5670 ,4.9,17.422819,78.449578,17.472819,78.499578,Sunny,Medium,motorcycle,0,24
0x6e0c ,4.3,26.902908,75.792934,27.042908,75.932934,Fog,Medium,scooter,1,31
0x6a9d ,4.8,12.975377,77.696664,13.015377,77.736664,Fog,High,motorcycle,0,23
0x4f48 ,4.6,11.010375,76.95295,11.120375,77.06295,Cloudy,Medium,motorcycle,0,37
0xb695 ,2.8,11.016298,76.972076,11.146298,77.102076,Sunny,Low,motorcycle,1,37
0x2340 ,4.7,12.352058,76.60665,12.412058,76.66665,Sandstorms,Low,scooter,1,19
0x6252 ,4.7,22.732225,75.874765,22.772225,75.914765,Sunny,High,motorcycle,0,24
0x756d ,4.6,12.972532,77.608179,13.102532,77.738179,Windy,Jam,motorcycle,0,33
0xade4 ,4.6,18.636215,73.751081,18.656215,73.771081,Fog,High,electric_scooter,1,33
0xde66 ,4.9,19.875522,75.367127,19.935522,75.427127,Sunny,Low,electric_scooter,1,18
0x5eb8 ,4.8,26.910262,75.783013,26.920262,75.793013,Fog,High,scooter,0,30
0x45d1 ,4.8,18.516216,73.842527,18.586216,73.912527,Windy,Jam,motorcycle,1,44
0x65d5 ,4.5,26.88842,75.800689,26.90842,75.820689,Windy,Low,scooter,0,25
0xbfad ,4.4,10.000706,76.349516,10.080706,76.429516,Cloudy,Jam,scooter,1,47
0x7aef ,4.5,12.337928,76.617889,12.347928,76.627889,Sunny,High,motorcycle,0,22
0x4642 ,4.5,17.483216,78.552111,17.533216,78.602111,Cloudy,Jam,motorcycle,1,28
0x7de ,4.9,18.516216,73.842527,18.586216,73.912527,Fog,Low,scooter,1,27
0x74d ,4.7,12.933284,77.615428,13.043284,77.725428,Sandstorms,Low,scooter,0,26
0x8bb1 ,5.0,21.186884,72.793616,21.266884,72.873616,Fog,Low,scooter,0,21
0x2d6a ,4.7,12.337928,76.617889,12.347928,76.627889,Fog,High,motorcycle,1,27
0x40ff ,4.7,19.12663,72.829976,19.13663,72.839976,Sandstorms,Low,electric_scooter,1,29
0xa664 ,4.5,21.157729,72.768726,21.237729,72.848726,Sunny,Low,motorcycle,1,26
0xb295 ,4.9,26.910262,75.783013,27.020262,75.893013,Stormy,Medium,motorcycle,1,27
0xbddf ,4.7,12.972161,77.596014,13.022161,77.646014,Stormy,Low,scooter,1,22
0x3e34 ,4.0,22.745049,75.892471,22.815049,75.962471,Cloudy,Jam,scooter,1,39
0xad26 ,4.8,10.994136,76.963303,11.104136,77.073303,Sandstorms,Low,motorcycle,1,25
0x21a2 ,4.8,18.994237,72.825553,19.044237,72.875553,Sunny,Jam,scooter,1,18
0x188b ,4.6,22.725835,75.887648,22.755835,75.917648,Fog,Jam,motorcycle,1,27
0x6a0d ,4.2,10.994136,76.963303,11.064136,77.033303,Cloudy,Low,motorcycle,1,37
0x939 ,4.7,22.695207,75.866059,22.825207,75.996059,Fog,Jam,scooter,2,44
0xa09c ,4.9,23.333017,85.3172,23.423017,85.4072,Windy,Jam,motorcycle,2,39
0xc9de ,4.7,25.457687,81.835585,25.467687,81.845585,Stormy,Low,motorcycle,1,13
0x8a45 ,4.2,11.026117,76.944652,11.046117,76.964652,Windy,Low,motorcycle,1,22
0x3539 ,4.9,12.981615,80.231598,13.001615,80.251598,Sunny,Low,motorcycle,0,11
0x9f7 ,4.6,18.530963,73.828972,18.600963,73.898972,Sunny,Jam,motorcycle,1,16
0x5532 ,4.5,12.933284,77.615428,13.023284,77.705428,Windy,Medium,scooter,1,30
0xe270 ,4.9,19.888716,75.321461,19.998716,75.431461,Fog,Low,motorcycle,1,26
0xc921 ,4.9,9.985697,76.281128,10.075697,76.371128,Sandstorms,Low,electric_scooter,0,19
0x6faa ,4.9,18.530963,73.828972,18.580963,73.878972,Sandstorms,Low,motorcycle,1,23
0x2424 ,4.6,22.722634,75.886959,22.782634,75.946959,Sunny,Jam,scooter,0,22
0x2cb2 ,4.7,17.424114,78.347554,17.474114,78.397554,Stormy,Low,scooter,0,24
0xbd0f ,4.7,12.299524,76.64262,12.309524,76.65262,Sandstorms,Low,electric_scooter,0,11
0x1797 ,4.6,22.745049,75.892471,22.815049,75.962471,Windy,Medium,motorcycle,1,44
0xde99 ,4.6,22.552672,88.352885,22.662672,88.462885,Cloudy,Low,motorcycle,1,23
0x5955 ,4.7,22.695207,75.866059,22.735207,75.906059,Windy,Medium,motorcycle,0,26
0x5be0 ,3.5,26.849596,75.800512,26.919596,75.870512,Fog,Low,scooter,1,39
0x9a26 ,5.0,26.905287,75.794592,27.035287,75.924592,Sunny,Jam,motorcycle,1,39
0x97e7 ,3.8,12.935662,77.61413,13.045662,77.72413,Sandstorms,Jam,scooter,1,38
0x799b ,4.2,22.651847,75.881991,22.671847,75.901991,Stormy,Low,motorcycle,1,22
0xc12a ,4.7,30.366322,78.070453,30.506322,78.210453,Sunny,Medium,scooter,0,15
0x856 ,3.7,18.636215,73.751081,18.746215,73.861081,Stormy,Medium,scooter,1,36
0xaedc ,4.7,12.352058,76.60665,12.412058,76.66665,Stormy,Jam,scooter,0,31
0x6558 ,4.5,26.766536,75.837333,26.836536,75.907333,Stormy,Medium,motorcycle,1,20
0x2c0e ,4.7,17.440827,78.393391,17.460827,78.413391,Fog,Low,motorcycle,1,24
0x728f ,4.5,12.975996,80.221898,12.995996,80.241898,Fog,Low,motorcycle,1,26
0x2cbb ,4.5,17.424114,78.347554,17.474114,78.397554,Windy,Jam,scooter,1,26
